budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
93000000,http://www.lordoftherings.net/,120,tt0120737,en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",97.744,2001-12-18,871368364,179,Released,One ring to rule them all,The Lord of the Rings: The Fellowship of the Ring,false,8.4,22994
0,https://www.thequintessentialquintuplets-movie.com,820067,tt15721650,ja,映画 五等分の花嫁,"When five lovely young girls who hate studying hire part-time tutor Futaro, he guides not only their education but also their hearts. Time spent has brought them all closer, with feelings growing within the girls and Futaro. As they finish their third year of high school and their last school festival approaches, they set their sights on what’s next. Is there a future with one of them and Futaro?",88.469,2022-05-20,17288993,136,Released,,The Quintessential Quintuplets Movie,false,8.4,311
18000000,http://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,1891,tt0080684,en,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",30.921,1980-05-20,538400000,124,Released,The Adventure Continues...,The Empire Strikes Back,false,8.391,15559
0,,40096,tt0271383,pt,O Auto da Compadecida,"The lively João Grilo and the sly Chicó are poor guys living in the hinterland who cheat a bunch of people in a small in Northeastern Brazil. When they die, they have to be judged by Christ, the Devil and the Virgin Mary before they are admitted to paradise.",8.524,2000-09-15,4903192,104,Released,Lying with faith is not always a sin.,A Dog's Will,false,8.389,995
0,,92321,tt2061702,ja,蛍火の杜へ,"One hot summer day a little girl gets lost in an enchanted forest of the mountain god where spirits reside. A young boy appears before her, but she cannot touch him for fear of making him disappear. And so a wondrous adventure awaits...",0.6,2011-09-17,0,45,Released,,Hotarubi no Mori e,false,8.387,965
0,,255709,tt3153634,ko,소원,"After 8-year-old So-won narrowly survives a brutal sexual assault, her family labors to help her heal while coping with their own rage and grief.",22.379,2013-10-02,0,122,Released,We won't let her shed tears again.,Hope,false,8.386,553
100000000,http://www.oppenheimermovie.com,872585,tt15398776,en,Oppenheimer,The story of J. Robert Oppenheimer’s role in the development of the atomic bomb during World War II.,1330.42,2023-07-19,241724624,181,Released,The world forever changes.,Oppenheimer,false,8.383,806
79000000,http://www.lordoftherings.net/,121,tt0167261,en,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",84.848,2002-12-18,926287400,179,Released,A New Power Is Rising.,The Lord of the Rings: The Two Towers,false,8.382,19982
35000000,http://www.thepianistmovie.com/,423,tt0253474,en,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",42.916,2002-09-17,120072577,150,Released,Music was his passion. Survival was his masterpiece.,The Pianist,false,8.381,8196
0,https://www.bbc.co.uk/programmes/m001gn7t,995133,tt22667880,en,"The Boy, the Mole, the Fox and the Horse","The unlikely friendship of a boy, a mole, a fox and a horse traveling together in the boy’s search for home.",23.213,2022-12-25,0,34,Released,"A journey, in search of home.","The Boy, the Mole, the Fox and the Horse",false,8.367,369
3300000,http://sonyclassics.com/whiplash/,244786,tt2582802,en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",63.692,2014-10-10,13092000,107,Released,The road to greatness can take you to the edge.,Whiplash,false,8.38,13673
0,https://www.netflix.com/title/81026251,568332,tt9426852,en,Taylor Swift: Reputation Stadium Tour,"Taylor Swift takes the stage in Dallas for the Reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic.",11.909,2018-12-31,0,125,Released,"And in the death of her reputation, she felt truly alive.",Taylor Swift: Reputation Stadium Tour,false,8.373,287
33000000,http://www.sevenmovie.com/,807,tt0114369,en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",70.288,1995-09-22,327311859,127,Released,Seven deadly sins. Seven ways to die.,Se7en,false,8.366,19095
160000000,https://www.warnerbros.com/movies/inception,27205,tt1375666,en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",153.97,2010-07-15,825532764,148,Released,Your mind is the scene of the crime.,Inception,false,8.364,34089
0,https://joseetora.jp/,652837,tt12879624,ja,ジョゼと虎と魚たち,"With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.",31.205,2020-12-25,0,98,Released,Together they can fly.,"Josee, the Tiger and the Fish",false,8.361,350
1000000,,567,tt0047396,en,Rear Window,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,25.811,1954-08-01,37034514,112,Released,It only takes one witness to spoil the perfect crime.,Rear Window,false,8.359,5782
0,,18491,tt0169858,ja,新世紀エヴァンゲリオン劇場版 Air／まごころを、君に,"The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.",38.497,1997-07-19,20000000,87,Released,The fate of destruction is also the joy of rebirth,Neon Genesis Evangelion: The End of Evangelion,false,8.4,1327
1752000,,599,tt0043014,en,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,19.159,1950-08-10,5000000,110,Released,A Hollywood Story.,Sunset Boulevard,false,8.353,2266
20000000,,73,tt0120586,en,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",33.924,1998-07-01,23875127,119,Released,Some Legacies Must End.,American History X,false,8.353,10541
250000,,12493,tt0057565,ja,天国と地獄,A shoe company executive who has mortgaged everything he has becomes a victim of extortion when his chauffeur's son is kidnapped and is conflicted over whether he should pay the ransom.,11.72,1963-03-01,0,142,Released,"From Akira Kurosawa, director of ""Yojimbo"" and ""Sanjuro"" comes a tense, taut film of a modern ""perfect crime"" with more excitement than even Hitchcock could create.",High and Low,false,8.352,718
0,,3782,tt0044741,ja,生きる,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",17.498,1952-10-09,55240,143,Released,A big story of a little man which will grip your soul ...,Ikiru,false,8.348,952
19000000,,274,tt0102926,en,The Silence of the Lambs,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",11.295,1991-02-14,272742922,119,Released,To enter the mind of a killer she must challenge the mind of a madman.,The Silence of the Lambs,false,8.345,14762
0,https://www.netflix.com/title/81193214,533514,tt8652818,ja,劇場版 ヴァイオレット・エヴァーガーデン,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",48.68,2020-09-18,20339624,140,Released,,Violet Evergarden: The Movie,false,8.341,327
2000000,,914,tt0032553,en,The Great Dictator,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,24.68,1940-10-15,11000000,125,Released,Once again - the whole world laughs!,The Great Dictator,false,8.34,2976
23500000,,128,tt0119698,ja,もののけ姫,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",51.601,1997-07-12,169000000,134,Released,The Fate Of The World Rests On The Courage Of One Warrior.,Princess Mononoke,false,8.339,7084
119,,851644,tt15340724,ko,20세기 소녀,"Yeon-du asks her best friend Bora to collect all the information she can about Baek Hyun-jin while she is away in the U.S. for heart surgery. Bora decides to get close to Baek's best friend, Pung Woon-ho first. However, Bora's clumsy plan unfolds in an unexpected direction. In 1999, a year before the new century, Bora, who turns seventeen, falls into the fever of first love.",107.893,2022-10-06,0,119,Released,A first love pov story.,20th Century Girl,false,8.323,491
0,,15804,tt0101985,zh,牯嶺街少年殺人事件,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.",15.784,1991-07-27,0,237,Released,,A Brighter Summer Day,false,8.318,261
0,,644479,tt5869370,es,Dedicada A Mi Ex,"The film tells the story of Ariel, a 21-year-old who decides to form a rock band to compete for a prize of ten thousand dollars in a musical band contest, this as a last option when trying to get money to save their relationship and reunite with his ex-girlfriend, which breaks due to the trip she must make to Finland for an internship. Ariel with her friend Ortega, decides to make a casting to find the other members of the band, although they do not know nothing about music, thus forming a band with members that have diverse and opposite personalities.",8.352,2019-11-01,1315376,94,Released,,Dedicated to my ex,false,8.3,486
16000000,,101,tt0110413,en,Léon: The Professional,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",59.853,1994-09-14,45284974,111,Released,"If you want a job done well, hire a professional.",Léon: The Professional,false,8.317,13457
1500000,https://www.charliechaplin.com/en/films/5-City-Lights,901,tt0021749,en,City Lights,"In this sound-era silent film, a tramp falls in love with a beautiful blind flower seller.",14.171,1931-02-01,4250000,87,Released,True Blind Love,City Lights,false,8.316,1908
16400000,,207,tt0097165,en,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",35.604,1989-06-02,235860116,128,Released,He was their inspiration. He made their lives extraordinary.,Dead Poets Society,false,8.313,10122
19000000,http://www.backtothefuture.com/movies/backtothefuture1,105,tt0088763,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",55.965,1985-07-03,381109762,116,Released,He's the only kid ever to get into trouble before he was born.,Back to the Future,false,8.313,18181
0,,630566,tt6473066,en,Clouds,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",19.177,2020-10-09,0,121,Released,Don't wait for tomorrow to live for today.,Clouds,false,8.31,941
0,,25237,tt0091251,ru,Иди и смотри,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",23.676,1985-07-09,168817,142,Released,,Come and See,false,8.308,1178
0,https://www.netflix.com/title/81504698,795607,tt15000314,zh,白蛇 II: 青蛇劫起,"While trying to free her sister from Fahai's clutches, Xiao Qing winds up in a dystopian city and meets a mysterious man who can't recall his past life.",21.003,2021-07-23,87212911,131,Released,Dependence arises from the previous life.,Green Snake,false,8.305,257
0,,16672,tt0058625,ja,砂の女,An entomologist suffers extreme psychological and sexual torture after being taken captive by the residents of a poor seaside village.,16.646,1964-02-15,0,147,Released,Haunting. Erotic. Unforgettable.,Woman in the Dunes,false,8.302,348
0,https://www.amazon.com/dp/B098WNZSQ3,283566,tt2458948,ja,シン・エヴァンゲリオン劇場版:||,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each lives a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",31.015,2021-03-08,92300000,155,Released,"Bye-bye, all of EVANGELION.",Evangelion: 3.0+1.0 Thrice Upon a Time,false,8.3,668
0,,447362,tt6598238,en,Life in a Year,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",53.431,2020-11-27,0,107,Released,,Life in a Year,false,8.296,1511
1500000,,3082,tt0027977,en,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,16.396,1936-02-05,1800000,87,Released,"He stands alone as the greatest entertainer of modern times! No one on earth can make you laugh as heartily or touch your heart as deeply...the whole world laughs, cries and thrills to his priceless genius!",Modern Times,false,8.293,3326
5000000,,335,tt0064116,it,C'era una volta il West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",38.52,1968-12-21,5380118,166,Released,There were three men in her life. One to take her… one to love her —and one to kill her.,Once Upon a Time in the West,false,8.292,3838
7000000,,527641,tt6472976,en,Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",46.907,2019-03-14,92600000,116,Released,"When Life Keeps You Apart, Fight For Every Inch.",Five Feet Apart,false,8.29,5199
0,,20334,tt0033045,en,The Shop Around the Corner,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",15.24,1940-01-12,0,99,Released,"EVERY GIRL OR FELLOW WHO EVER KEPT A ""BLIND DATE"" - will get a bang out of this comedy!",The Shop Around the Corner,false,8.289,615
830000,https://gkids.com/films/perfect-blue,10494,tt0156887,ja,PERFECT BLUE,"Pop singer Mima Kirigow looks forward to a bright new career when she quits her chart-topping trio to become an actress. When she lands a role in a sexually charged murder mystery, Mima’s life begins to fall apart.",38.534,1998-02-28,112536,81,Released,The color of illusion is Perfect Blue.,Perfect Blue,false,8.286,2093
0,,29259,tt0054407,fr,Le Trou,"Four prison inmates have been hatching a plan to literally dig out of jail when another prisoner, Claude Gaspard, is moved into their cell. They take a risk and share their plan with the newcomer. Over the course of three days, the prisoners and friends break through the concrete floor using a bed post and begin to make their way through the sewer system -- yet their escape is anything but assured.",13.407,1960-03-18,33187,132,Released,,Le Trou,false,8.284,392
31500000,http://www.apocalypsenow.com,28,tt0078788,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",37.419,1979-08-15,150000000,147,Released,This is the end...,Apocalypse Now,false,8.282,7346
0,http://loveyourselfinseoul.film/,568300,tt9448868,ko,러브 유어셀프 인 서울,Shot at the Olympic Stadium in Seoul during the BTS World Tour ‘Love Yourself’ to celebrate the seven members of the global boyband and their unprecedented international phenomenon.,11.147,2019-01-26,0,113,Released,,BTS World Tour: Love Yourself in Seoul,false,8.281,408
0,,637920,tt10431500,tr,7. Koğuştaki Mucize,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",27.712,2019-10-10,19289062,132,Released,,Miracle in Cell No. 7,false,8.276,4173
13000000,,77338,tt1675434,fr,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,54.005,2011-11-02,426588510,113,Released,Sometimes you have to reach into someone else's world to find out what's missing in your own.,The Intouchables,false,8.276,15887
170000000,https://www.topgunmovie.com,361743,tt1745960,en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",199.514,2022-05-24,1488732821,131,Released,Feel the need... The need for speed.,Top Gun: Maverick,false,8.274,7215
90000000,https://www.dreamworks.com/movies/puss-in-boots-the-last-wish,315162,tt3915174,en,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",432.189,2022-12-07,480000000,103,Released,Say hola to his little friends.,Puss in Boots: The Last Wish,false,8.275,6024
9000000,,10376,tt0120731,it,La leggenda del pianista sull'oceano,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",21.295,1998-10-28,21057208,170,Released,An epic story of a man who could do anything... except be ordinary,The Legend of 1900,false,8.275,2054
935000,,975,tt0050825,en,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,18.483,1957-10-25,0,88,Released,It explodes in the no-man's land no picture ever dared cross before!,Paths of Glory,false,8.274,2498
3000000,,670,tt0364569,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",40.705,2003-11-21,15194593,120,Released,"Laugh, and the world laughs with you. Weep, and you weep alone.",Oldboy,false,8.273,7621
356000000,https://www.marvel.com/movies/avengers-endgame,299534,tt4154796,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",109.989,2019-04-24,2794731755,181,Released,Avenge the fallen.,Avengers: Endgame,false,8.267,23529
0,https://www.warnerbros.com/movies/justice-league-dark-apokolips-war,618344,tt11079148,en,Justice League Dark: Apokolips War,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.",37.739,2020-05-05,0,90,Released,The war to end all wars.,Justice League Dark: Apokolips War,false,8.266,1330
0,http://given-anime.com/,632632,tt11802992,ja,映画 ギヴン,"The relationship between a band's bassist, their drummer, and the drummer’s roommate and ex-boyfriend, who is a professional violinist.",12.329,2020-08-22,0,60,Released,A story of a certain summer.,Given,false,8.265,355
0,https://www.stevenuniversethemovie.com/,537061,tt10515852,en,Steven Universe: The Movie,"Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",23.916,2019-09-02,0,82,Released,The true kinda love.,Steven Universe: The Movie,false,8.263,758
4900000,http://mommythemovie.com/,265177,tt3612616,fr,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",16.492,2014-09-19,3494070,138,Released,,Mommy,false,8.3,2505
3180000,,1585,tt0038650,en,It's a Wonderful Life,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",30.163,1946-12-20,9644124,130,Released,It's a wonderful laugh! It's a wonderful love!,It's a Wonderful Life,false,8.263,3797
12000000,http://wolfwalkersmovie.com/,441130,tt5198068,en,Wolfwalkers,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",25.504,2020-10-26,1266570,103,Released,Be fierce. Be wild. Be free.,Wolfwalkers,false,8.261,975
300000000,https://www.marvel.com/movies/avengers-infinity-war,299536,tt4154756,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",199.12,2018-04-25,2052415039,149,Released,An entire universe. Once and for all.,Avengers: Infinity War,false,8.26,27310
